ingredient_name;synonym_name;
КИПАРИСА ЭФИРНОЕ МАСЛО; Cypress essential oil, Масло кипариса, Cupressus sempervirens oil
КИПРЕЙ УЗКОЛИСТНЫЙ ЭКСТРАКТ; Fireweed extract, Иван-чай экстракт, Chamerion angustifolium extract
КИСЛОРОД; Oxygen, Кислород, O₂
КИСЛОТА СЕМЯН ПОДСОЛНЕЧНИКА; Sunflower seed acid, Подсолнечная кислота
КИСЛОТА СТЕАРИНОВАЯ; Stearic acid, Стеариновая кислота, E570
КИСЛОТНЫЙ КРАСНЫЙ 52; Acid Red 52, Красный краситель
КИСЛОТНЫЙ СИНИЙ 9; Acid Blue 9, Синий краситель
КИСЛОТНЫЙ ФИОЛЕТОВЫЙ; Acid Violet, Фиолетовый краситель
КЛЕВЕР ЛУГОВОЙ ЭКСТРАКТ; Red clover extract, Trifolium pratense extract
КЛЕВЕРА КРАСНОГО СУХОЙ ЭКСТРАКТ; Red clover dry extract, Сухой экстракт клевера
КЛЕМТИНА ЭФИРНОЕ МАСЛО; Clementine essential oil, Citrus clementina oil
КЛИНТОНИЯ БОРЕАЛИС (ЛАНДЫШ); Clintonia borealis, Ландыш
КЛУБНИКИ КОСТОЧКИ; Strawberry seeds, Семена клубники
КЛУБНИКИ СУХОЙ ЭКСТРАКТ; Strawberry dry extract, Fragaria dry extract
КЛЮКВА СЕМЕНА; Cranberry seeds, Семена клюквы
КЛЮКВА ЭКСТРАКТ ЯГОД; Cranberry fruit extract, Vaccinium macrocarpon extract
КЛЮКВЫ МАСЛО; Cranberry seed oil, Масло клюквы
КЛЮКВЫ ЭКСТРАКТ; Cranberry extract, Экстракт клюквы
КНЯЖЕНИКА СКРАБ ИЗ КОСТОЧЕК; Arctic raspberry seed scrub, Rubus arcticus scrub
КНЯЖЕНИКА ЭКСТРАКТ; Arctic raspberry extract, Экстракт княженики
КОГЕЗИМ; Coenzyme, Кофермент, Коэнзим
КОЙЕВАЯ КИСЛОТА; Kojic acid, Койевая кислота
КОКАМИД МОНОЭТАНОЛАМИН; Cocamide MEA, Кокамид МЭА
КОКАМИДОПРОПИЛ ГИДРОКСИСУЛТАИН; Cocamidopropyl hydroxysultaine, Мягкий ПАВ
КОКАМИДОПРОПИЛ ПГ-ДИМОНИУМ ХЛОРИД ФОСФАТ; Cocamidopropyl PG-dimonium chloride phosphate
КОКАМИДОПРОПИЛАМИН ОКСИД; Cocamidopropylamine oxide, ПАВ
КОКАМИДОПРОПИЛБЕТАИН; Cocamidopropyl betaine, CAPB
КОКАМИНОКСИД; Cocamine oxide, Оксид кокоамина
КОКО КАПРИЛАТ КАПРАТ; Coco caprylate/caprate, Эмолент
КОКОАМФОДИАЦЕТАТ ДИНАТРИЯ; Disodium cocoamphodiacetate, Мягкий ПАВ
КОКОАМФОДИПРОПИОНАТ ДИНАТРИЯ; Disodium cocoamphodipropionate
КОКОГЛИЦЕРИДЫ; Cocoglycerides, Глицериды кокосового масла
КОКОИЛ САРКОЗИН; Cocoyl sarcosine, ПАВ
КОКОИЛГЛУТАМАТ НАТРИЯ; Sodium cocoyl glutamate, Мягкий ПАВ
КОКОИЛГЛУТОМАТ ТЭА; TEA cocoyl glutamate
КОКОСА СО2 ЭКСТРАКТ; Coconut CO2 extract, Кокосовый СО2 экстракт
КОКОСА ЭКСТРАКТ; Coconut extract, Cocos nucifera extract
КОКОСОВАЯ СТРУЖКА; Coconut flakes, Кокосовая стружка
КОКОСОВОЕ МАСЛО; Coconut oil, Кокосовое масло
КОКОСОВОЕ МОЛОКО; Coconut milk, Кокосовое молоко
КОКОСУЛЬФАТ НАТРИЯ; Sodium coco sulfate, SCS
КОЛА ЗАОСТРЕННАЯ ЭКСТРАКТ СЕМЯН; Kola nut extract, Cola acuminata extract
КОЛЛАГЕН; Collagen, Коллаген, Животный белок
КОЛЛАГЕН МОРСКОЙ; Marine collagen, Морской коллаген
КОЛЛАГЕН РАСТВОРИМЫЙ; Soluble collagen, Гидролизованный коллаген
КОЛЛАГЕН С ЭЛАСТИНОМ; Collagen with elastin, Коллаген-эластиновый комплекс
КОЛЛОИДНОЕ СЕРЕБРО; Colloidal silver, Наносеребро
КОМБО МАСЛО; Combo oil, Смесь масел
КОМБУЧКА; Kombucha, Чайный гриб, Ферментированный экстракт
КОМПЛЕКС ДЛЯ ВОЛОС И СКАЛЬПА; Hair and scalp complex, Комплекс для роста волос
КОМПЛЕКС ЛИПОСОМ DROGOSOMES; Liposome complex, Липосомальная система доставки
КОМПЛЕКС ФИТОСТЕРОЛОВ (СИТОСТЕРОЛ); Phytosterol complex, Растительные стерины
КОНДИЦИОНИРУЮЩИЙ ЭМУЛЬГАТОР (INCROMINE SB); Conditioning emulsifier, Эмульгатор
КОНОКАРПУС ЭКСТРАКТ КОРЫ; Conocarpus extract, Conocarpus erectus bark extract
КОНОПЛИ МАСЛО; Hemp seed oil, Конопляное масло
КОНОПЛИ ЭФИРНОЕ МАСЛО; Hemp essential oil, Масло конопли
КОНЦЕНТРИРОВАННАЯ ОСНОВА ДЛЯ МОЮЩИХ СРЕДСТВ Liquid Crystal Concentrate; Liquid crystal concentrate, Жидкокристаллическая основа
КОНЪЮГИРОВАННАЯ ЛИНОЛЕВАЯ КИСЛОТА; Conjugated linoleic acid, CLA
КОНЬЯК; Cognac, Коньяк, Алкогольный экстракт
КОНЬЯК МАННАН; Cognac mannan, Полисахарид коньяка
КОНЬЯКА (ВИНОГРАДА ВИНОНОСНОГО) ЭФИРНОЕ МАСЛО; Cognac essential oil, Виноградное масло
КОНЬЯКА МАННАН ПУДРА; Cognac mannan powder, Порошок маннана
КОПАЙСКИЙ БАЛЬЗАМ; Copaiba balsam, Copaifera officinalis oil
КОРА ДУБА; Oak bark, Дубовая кора
КОРА ДУБА ЭКСТРАКТ; Oak bark extract, Экстракт коры дуба
КОРЕНЬ ЭХИНАЦЕИ ПУРПУРНОЙ; Echinacea purpurea root, Корень эхинацеи
КОРИАНДРА ГИДРОЛАТ; Coriander hydrosol, Кинзная вода
КОРИАНДРА ЭФИРНОЕ МАСЛО; Coriander essential oil, Масло кориандра
КОРИЦА; Cinnamon, Корица, Cinnamomum verum
КОРИЦЫ (КОРЫ) ГИДРОЛАТ; Cinnamon hydrosol, Коричная вода
КОРИЦЫ ЭФИРНОЕ МАСЛО; Cinnamon essential oil, Масло корицы
КОРИЧНАЯ КИСЛОТА; Cinnamic acid, Коричная кислота
КОРИЧНЫЙ СПИРТ; Cinnamyl alcohol, Спирт корицы
КОРНЯ СОЛОДКИ ПОРОШОК; Licorice root powder, Порошок солодки
КОРОВЯК ВЫСОКИЙ ЭКСТРАКТ; Mullein extract, Verbascum thapsus extract
КОРТУЗА СИБИРСКАЯ ЭКСТРАКТ; Cortusa sibirica extract, Кортуза
КОРЫ БЕРЕЗЫ ЭКСТРАКТ; Birch bark extract, Березовый экстракт
КОСГАРД; Cosgard , Консервант
КОТОВНИК ЛИМОННЫЙ ЭКСТРАКТ; Catnip extract, Nepeta cataria extract
КОТОВНИК СИБИРСКИЙ ЭКСТРАКТ; Siberian catnip extract, Nepeta sibirica extract
КОТОВНИКА ГИДРОЛАТ; Catnip hydrosol, Котовниковая вода
КОФЕ АБСОЛЮТ; Coffee absolute, Кофейный абсолю
КОФЕ ЗЕЛЕНОГО МАСЛО; Green coffee oil, Масло зеленого кофе, Coffea arabica oil
КОФЕ ЗЕЛЕНОГО СУХОЙ ЭКСТРАКТ; Green coffee dry extract, Экстракт зеленых кофейных зерен
КОФЕ МОЛОТЫЙ; Ground coffee, Молотый кофе
КОФЕ СКРАБ ИЗ ЗЕРЕН; Coffee bean scrub, Кофейный скраб
КОФЕ ЭКСТРАКТ; Coffee extract, Экстракт кофе
КОФЕИН; Caffeine, Кофеин, 1,3,7-Триметилксантин
КОШЕНИЛЬ; Cochineal, Кармин, E120
КОЭНЗИМ Q10 (УБИХИНОН); Coenzyme Q10, Ubiquinone, Кофермент Q10
КРАМЕРИЯ ЭКСТРАКТ КОРНЯ; Krameria root extract, Rhatany root extract
КРАПИВЫ МАСЛО; Nettle oil, Крапивное масло
КРАПИВЫ СУХОЙ ЭКСТРАКТ; Nettle dry extract, Urtica dioica extract
КРАСИТЕЛЬ ЖЕЛТЫЙ; Yellow dye, Желтый краситель
КРАСИТЕЛЬ ЧЕРНЫЙ УГЛЕРОД (САЖА); Carbon black, Черный пигмент
КРАСНЫЙ КИСЛЫЙ 18; Acid Red 18, Красный краситель
КРАСНЫЙ ОЧАРОВАТЕЛЬНЫЙ; Red charming , Красный пигмент
КРАХМАЛ КУКУРУЗНЫЙ; Corn starch, Кукурузный крахмал
КРЕМНИЙОРГАНИЧЕСКОЕ МАСЛО; Silicone oil, Силиконовое масло
КРЕМНИЯ ДИОКСИД; Silicon dioxide, Диоксид кремния, E551
КРОВОХЛЕБКА ЛЕКАРСТВЕННАЯ ЭКСТРАКТ КОРНЯ; Sanguisorba officinalis root extract
КРОТОН ДРАКОНОВЫЙ СМОЛА; Dragon's blood resin, Sangre de drago
КРУШИНА ОЛЬХОВИДНАЯ ЭКСТРАКТ КОРЫ; Buckthorn bark extract, Frangula alnus extract
КРЫЖОВНИК ЭКСТРАКТ ФРУКТОВ; Gooseberry extract, Ribes uva-crispa extract
КСАНТАНОВАЯ КАМЕДЬ; Xanthan gum, Ксантановая камедь, E415
КСИЛИТ; Xylitol, Ксилит, Древесный сахар
КСИЛОЗА; Xylose, Ксилоза, Древесный сахар
КСИМЕНИИ МАСЛО; Ximenia oil, Масло ксимении
КУБЫШКА ЖЕЛТАЯ ЭКСТРАКТ КОРНЯ; Nuphar luteum root extract, Кубышка
КУВШИНКИ ТИГРОВОЙ (НИМФЕИ) ЭФИРНОЕ МАСЛО; Nymphaea essential oil
КУКУИ СЕМЯН ЭКСТРАКТ; Kukui seed extract, Aleurites moluccanus extract
КУКУРУЗА; Corn, Кукуруза, Zea mays
КУКУРУЗЫ МАСЛО; Corn oil, Кукурузное масло
КУКУЯ МАСЛО; Kukui oil, Масло кукуи
КУМАРИН; Coumarin, Кумарин, Ароматическое соединение
КУНЖУТА (СЕЗАМА) МАСЛО; Sesame oil, Кунжутное масло
КУПУАСУ; Cupuaçu, Theobroma grandiflorum
КУПУАСУ МАСЛО; Cupuaçu butter, Масло купуасу
КУРАСАН; Curasan , Керамидный комплекс
КУРКУМА ДЛИННАЯ ЭКСТРАКТ; Turmeric extract, Curcuma longa extract
КУРКУМИН; Curcumin, Куркумин, E100
КУРКУМЫ СТЕБЛЕЙ ПОРОШОК; Turmeric stem powder
КУРКУМЫ СУХОЙ ЭКСТРАКТ; Turmeric dry extract
КУРКУМЫ ЭФИРНОЕ МАСЛО; Turmeric essential oil
ЛАВАНДА ЗУБЧАТАЯ (ФРАНЦУЗСКАЯ ЛАВАНДА) МАСЛО; French lavender oil, Lavandula dentata oil
ЛАВАНДА НАСТОЯЩАЯ ЭКСТРАКТ ЦВЕТОВ; True lavender extract, Lavandula angustifolia extract
ЛАВАНДИНА (ЛАВАНДЫ ГИБРИДНОЙ) ЭФИРНОЕ МАСЛО; Lavandin oil, Lavandula hybrida oil
ЛАВАНДИНА ЭФИРНОЕ МАСЛО; Lavandin essential oil, Lavandula hybrida oil, Масло лавандина
ЛАВАНДЫ ГИДРОЛАТ; Lavender hydrosol, Лавандовая вода, Lavandula hydrosol
ЛАВАНДЫ ЛЕКАРСТВЕННОЙ ЭФИРНОЕ МАСЛО; True lavender oil, Lavandula angustifolia oil
ЛАВАНДЫ МАСЛО; Lavender oil, Лавандовое масло
ЛАВРА БЛАГОРОДНОГО ЭФИРНОЕ МАСЛО; Bay laurel oil, Laurus nobilis oil
ЛАВРА МАСЛО; Laurel oil, Масло лавра
ЛАДАН СМОЛА; Frankincense resin, Olibanum resin
ЛАДАН ЭКСТРАКТ; Frankincense extract, Экстракт ладана
ЛАДАНА ГИДРОЛАТ; Frankincense hydrosol, Ладанная вода
ЛАДАНА ЭФИРНОЕ МАСЛО; Frankincense essential oil, Boswellia oil
ЛАДАННИК ЛАДАНОСНЫЙ ЭФИРНОЕ МАСЛО; Cistus oil, Rockrose oil
ЛАЙМА ГИДРОЛАТ; Lime hydrosol, Лаймовая вода, Citrus aurantifolia hydrosol
ЛАЙМА ЭФИРНОЕ МАСЛО; Lime essential oil, Масло лайма
ЛАКТАМИД МЭА; Lactamide MEA, Лактамид моноэтаноламина
ЛАКТАТ МАГНИЯ; Magnesium lactate, Лактат магния
ЛАКТАТ НАТРИЯ; Sodium lactate, Лактат натрия
ЛАКТОБИОНОВАЯ КИСЛОТА; Lactobionic acid, Лактобионовая кислота
ЛАКТОЗА; Lactose, Молочный сахар
ЛАКТОФЕРРИН; Lactoferrin, Лактоферрин
ЛАКТУЛОЗА; Lactulose, Лактулоза
ЛАМИНАРИИ ГИДРОЛАТ; Kelp hydrosol, Водорослевая вода
ЛАМИНАРИИ СУХОЙ ЭКСТРАКТ; Laminaria dry extract, Сухой экстракт ламинарии
ЛАМИНАРИИ ЭКСТРАКТ ЖИДКИЙ; Laminaria liquid extract, Жидкий экстракт ламинарии
ЛАМИНАРИЯ; Laminaria, Морская капуста
ЛАМИНАРИЯ ЭКСТРАКТ; Kelp extract, Экстракт ламинарии
ЛАНАБЛЮ (ГОЛУБОЙ РЕТИНОЛ); Lanablue (blue retinol), Стабилизированный ретинол
ЛАНЕТ-15; Lanette-15, Цетеариловый спирт
ЛАНОЛ 2681; Lanol 2681 , Ланолиновый спирт
ЛАНОЛИН; Lanolin, Ланолин, Шерстяной воск
ЛАНОЛИНОВЫЙ СПИРТ; Lanolin alcohol, Ланолиновый спирт
ЛАНОСТЕРОЛ; Lanosterol, Ланoстерол
ЛАПЧАТКА ЭКСТРАКТ ТРАВЫ; Potentilla extract, Лапчатка трава
ЛАТЕКС; Latex, Натуральный латекс
ЛАУРАМИД ДИИЗОПРОПИЛАМИНА; Lauramide DEA, Лаурамид диэтаноламина
ЛАУРАМИД ДИЭТАНОЛАМИНА; Lauramide DEA, Лаурамид ДЭА
ЛАУРАМИДОПРОПИЛБЕТАИН; Lauramidopropyl betaine, Мягкий ПАВ
ЛАУРАМИН ОКСИД; Lauramine oxide, Оксид лаурамина
ЛАУРДИМОНИМОНИУМ ГИДРОКСИПРОПИЛ ГИДРЛИЗАТ КЕРАТИНА; Laurdimonium hydroxypropyl hydrolyzed keratin
ЛАУРДИМОНИУМГИДРОКСИПРОПИЛ ГИДРОЛИЗАТ КОЛЛАГЕНА; Laurdimonium hydroxypropyl hydrolyzed collagen
ЛАУРЕТ-2; Laureth-2, ПЭГ-2 лауриловый эфир
ЛАУРЕТ-23; Laureth-23, ПЭГ-23 лауриловый эфир
ЛАУРЕТ-4; Laureth-4, ПЭГ-4 лауриловый эфир
ЛАУРЕТ-7; Laureth-7, ПЭГ-7 лауриловый эфир
ЛАУРЕТ-9; Laureth-9, ПЭГ-9 лауриловый эфир
ЛАУРЕТСУЛЬФАТ МОНОИЗОПРОПАНОЛАМИНА; Laureth sulfate monoisopropanolamine
ЛАУРЕТСУЛЬФАТ НАТРИЯ; Sodium laureth sulfate, SLES
ЛАУРЕТЭТОКСИКАРБОКСИЛАТ НАТРИЯ; Sodium laureth carboxylate
ЛАУРИЛ ГИДРОКСИСУЛТАИН; Lauryl hydroxysultaine, Мягкий ПАВ
ЛАУРИЛ ГЛЮКОЗИД; Lauryl glucoside, Лаурилглюкозид, Мягкий ПАВ
ЛАУРИЛДИМОНИУМГИДРОКСИПРОПИЛ ГИДРОЛИЗАТ ПРОТЕИНОВ ПШЕНИЦЫ; Laurdimonium hydroxypropyl hydrolyzed wheat protein
ЛАУРИЛЛАКТАТ; Lauryl lactate, Лауриллактат
ЛАУРИЛСАРКОЗИНАТ НАТРИЯ; Sodium lauroyl sarcosinate, Натрия лауроилсаркозинат
ЛАУРИЛСУЛЬФАТ МАГНИЯ; Magnesium lauryl sulfate, Лаурилсульфат магния
ЛАУРИЛСУЛЬФАТ ТРИЭТАНОЛАМИНА; TEA lauryl sulfate, ТЭА лаурилсульфат
ЛАУРИЛТЕТРАЭТОКСИФОСФАТ; Lauryl tetraethoxy phosphate, Фосфатный эфир
ЛАУРИНОВАЯ КИСЛОТА; Lauric acid, Додекановая кислота
ЛАУРОАМФОДИАЦЕТАТ ДИНАТРИЯ; Disodium lauroamphodiacetate, Мягкий ПАВ
ЛАУРОИЛ КАЛИЯ АМИНОКИСЛОТ ПШЕНИЦЫ; Potassium lauroyl wheat amino acids
ЛАУРОИЛ САРКОЗИН; Lauroyl sarcosine, Лауроилсаркозин
ЛАУРОИЛ САРКОЗИНАТ; Lauroyl sarcosinate, Лауроилсаркозинат
ЛЕВУЛИНОВАЯ КИСЛОТА; Levulinic acid, 4-Оксопентановая кислота
ЛЕМОНГРАССА ЭФИРНОЕ МАСЛО; Lemongrass essential oil, Cymbopogon oil
ЛЕН ОБЫКНОВЕННЫЙ СЕМЕНА; Flax seeds, Семена льна
ЛЕН ОБЫКНОВЕННЫЙ ЭКСТРАКТ СЕМЯН; Flax seed extract, Linum usitatissimum extract
ЛЕПЕСТКИ РОЗЫ; Rose petals, Лепестки розы
ЛЕСНОГО ОРЕХА МАСЛО; Hazelnut oil, Масло лесного ореха
ЛЕСПЕДЕЦЫ ГОЛОВЧАТОЙ ЭКСТРАКТ; Lespedeza capitata extract
ЛЕЦИГЕЛЬ; Lecigel , Лецитиновый гель
ЛЕЦИТИН; Lecithin, Лецитин, E322
ЛЕЦИТИН ФОСФОЛИПИД; Lecithin phospholipid, Фосфолипиды лецитина
ЛЕЩИНА ОБЫКНОЕННАЯ ЭКСТАРКТ ЛИСТЬЕВ; Hazel leaf extract, Corylus avellana extract
ЛИГРОИН; Ligroin, Лигроин, Нефтяной эфир
ЛИГУСТИКУМА СЫЧУАНЬСКОГО ЭКСТРАКТ; Ligusticum chuanxiong extract
ЛИЗИН; Lysine, Лизин, L-лизин
ЛИЛИИ БЕЛОЙ МАСЛО (МАЦЕРАТ); White lily oil, Lilium candidum macerate
ЛИЛИИ БЕЛОЙ ЭФИРНОе МАСЛО; White lily absolute, Абсолют белой лилии
ЛИМЕТТА ЭФИРНОЕ МАСЛО; Limette oil, Citrus limetta oil
ЛИМОНА ГИДРОЛАТ; Lemon hydrosol, Лимонная вода
ЛИМОНА СОК; Lemon juice, Лимонный сок
ЛИМОНА ЭФИРНОЕ МАСЛО; Lemon essential oil, Citrus limon oil
ЛИМОНЕН; Limonene, Лимонен, D-лимонен
ЛИМОННАЯ КИСЛОТА; Citric acid, Лимонная кислота, E330
ЛИМОННИК КИТАЙСКИЙ ЭКСТРАКТ ЯГОД; Schisandra chinensis berry extract
ЛИМОННИКА КИТАЙСКОГО ЭФИРНОЕ МАСЛО; Schisandra essential oil
